transaction_id,customer_id,transaction_date,subtotal,promotion_id,final_amount,true_segment,used_promo
T002700,C0456,2024-06-26,2190.94,NONE,2190.94,Loyal,0
T002701,C0456,2024-04-04,2163.58,P_WEEKEND,2133.58,Loyal,1
T002702,C0457,2024-06-05,343.19,P_MIDYEAR,143.19,Champion,1
T002703,C0458,2024-01-05,274.22,NONE,274.22,Champion,0
T002704,C0458,2024-04-26,254.87,P_PAYDAY,204.87,Champion,1
T002705,C0459,2024-03-16,345.84,P_WINBACK,259.38,At-Risk,1
T002706,C0459,2024-03-27,143.89,P_WINBACK,107.92,At-Risk,1
T002707,C0459,2024-03-25,382.5,NONE,382.5,At-Risk,0
T002708,C0460,2024-05-24,140.0,NONE,140.0,Loyal,0
T002709,C0460,2024-01-24,201.64,P_WINBACK,151.23,Loyal,1
T002710,C0461,2024-02-29,1915.04,NONE,1915.04,Loyal,0
T002711,C0461,2024-03-04,1517.04,P_WEEKEND,1487.04,Loyal,1
T002712,C0461,2024-04-29,2884.94,NONE,2884.94,Loyal,0
T002713,C0461,2024-01-20,1594.25,P_WEEKEND,1564.25,Loyal,1
T002714,C0461,2024-05-08,2240.89,P_CHAMPION,1792.71,Loyal,1
T002715,C0461,2024-01-29,2299.91,P_CHAMPION,1839.93,Loyal,1
T002716,C0461,2024-06-01,1698.97,P_CHAMPION,1359.18,Loyal,1
T002717,C0461,2024-02-27,1896.82,NONE,1896.82,Loyal,0
T002718,C0462,2024-03-02,50.75,P_FLASH,43.14,At-Risk,1
T002719,C0463,2024-01-18,621.69,NONE,621.69,New,0
T002720,C0463,2024-03-11,736.82,P_WEEKEND,706.82,New,1
T002721,C0463,2024-01-21,960.65,P_LOYAL,816.55,New,1
T002722,C0463,2024-04-21,951.94,NONE,951.94,New,0
T002723,C0463,2024-03-26,560.52,P_PAYDAY,510.52,New,1
T002724,C0464,2024-04-22,655.84,P_LOYAL,557.46,Champion,1
T002725,C0464,2024-01-25,946.59,NONE,946.59,Champion,0
T002726,C0464,2024-05-18,751.99,NONE,751.99,Champion,0
T002727,C0464,2024-02-10,731.21,NONE,731.21,Champion,0
T002728,C0464,2024-04-21,839.83,P_WEEKEND,809.83,Champion,1
T002729,C0464,2024-06-04,615.73,NONE,615.73,Champion,0
T002730,C0464,2024-03-30,929.27,NONE,929.27,Champion,0
T002731,C0465,2024-05-19,1924.74,NONE,1924.74,At-Risk,0
T002732,C0465,2024-06-18,2743.49,NONE,2743.49,At-Risk,0
T002733,C0465,2024-02-21,968.28,P_CHAMPION,774.62,At-Risk,1
T002734,C0465,2024-02-08,2116.28,NONE,2116.28,At-Risk,0
T002735,C0465,2024-02-12,1923.89,NONE,1923.89,At-Risk,0
T002736,C0465,2024-01-24,1285.09,NONE,1285.09,At-Risk,0
T002737,C0465,2024-04-29,819.02,P_WEEKEND,789.02,At-Risk,1
T002738,C0465,2024-03-22,1597.9,NONE,1597.9,At-Risk,0
T002739,C0465,2024-04-28,2654.98,P_PAYDAY,2604.98,At-Risk,1
T002740,C0466,2024-02-06,406.03,P_PAYDAY,356.03,Champion,1
T002741,C0466,2024-04-09,611.0,NONE,611.0,Champion,0
T002742,C0466,2024-06-25,888.19,NONE,888.19,Champion,0
T002743,C0466,2024-03-21,355.97,NONE,355.97,Champion,0
T002744,C0466,2024-03-29,443.96,NONE,443.96,Champion,0
T002745,C0466,2024-03-23,389.79,P_WEEKEND,359.79,Champion,1
T002746,C0466,2024-06-17,360.91,NONE,360.91,Champion,0
T002747,C0466,2024-06-17,748.36,NONE,748.36,Champion,0
T002748,C0467,2024-04-07,224.32,NONE,224.32,New,0
T002749,C0468,2024-01-21,144.85,NONE,144.85,At-Risk,0
T002750,C0468,2024-03-25,304.6,P_WEEKEND,274.6,At-Risk,1
T002751,C0468,2024-06-10,197.28,NONE,197.28,At-Risk,0
T002752,C0469,2024-03-03,98.37,P_WEEKEND,68.37,New,1
T002753,C0470,2024-01-26,976.79,NONE,976.79,Champion,0
T002754,C0470,2024-05-17,2547.67,NONE,2547.67,Champion,0
T002755,C0470,2024-06-21,2572.02,NONE,2572.02,Champion,0
T002756,C0470,2024-01-10,2998.17,NONE,2998.17,Champion,0
T002757,C0470,2024-05-15,1372.47,P_CHAMPION,1097.98,Champion,1
T002758,C0470,2024-03-16,2211.1,NONE,2211.1,Champion,0
T002759,C0470,2024-02-12,2050.29,P_CHAMPION,1640.23,Champion,1
T002760,C0470,2024-06-25,1975.01,P_MIDYEAR,1775.01,Champion,1
T002761,C0470,2024-04-23,2552.37,NONE,2552.37,Champion,0
T002762,C0470,2024-01-13,2809.22,P_WEEKEND,2779.22,Champion,1
T002763,C0470,2024-05-17,2767.96,NONE,2767.96,Champion,0
T002764,C0470,2024-03-23,2204.36,NONE,2204.36,Champion,0
T002765,C0470,2024-05-14,2576.95,NONE,2576.95,Champion,0
T002766,C0470,2024-01-14,998.61,P_WEEKEND,968.61,Champion,1
T002767,C0470,2024-01-06,527.84,P_WEEKEND,497.84,Champion,1
T002768,C0470,2024-03-10,1622.65,P_PAYDAY,1572.65,Champion,1
T002769,C0471,2024-01-02,154.33,P_NEWYEAR,138.9,Champion,1
T002770,C0471,2024-06-08,143.49,NONE,143.49,Champion,0
T002771,C0472,2024-01-25,141.47,NONE,141.47,Loyal,0
T002772,C0473,2024-03-22,916.19,NONE,916.19,Loyal,0
T002773,C0473,2024-01-03,849.11,NONE,849.11,Loyal,0
T002774,C0473,2024-04-02,507.13,P_DOUBLE_SALE,446.27,Loyal,1
T002775,C0473,2024-01-18,573.98,NONE,573.98,Loyal,0
T002776,C0473,2024-06-01,752.51,NONE,752.51,Loyal,0
T002777,C0473,2024-03-12,666.63,NONE,666.63,Loyal,0
T002778,C0473,2024-01-26,809.63,P_WEEKEND,779.63,Loyal,1
T002779,C0473,2024-05-29,335.41,P_WEEKEND,305.41,Loyal,1
T002780,C0473,2024-05-12,397.94,P_PAYDAY,347.94,Loyal,1
T002781,C0474,2024-06-13,141.68,P_PAYDAY,91.68,Loyal,1
T002782,C0474,2024-06-27,116.93,P_WEEKEND,86.93,Loyal,1
T002783,C0475,2024-01-17,122.37,P_WINBACK,91.78,New,1
T002784,C0475,2024-03-10,237.86,NONE,237.86,New,0
T002785,C0476,2024-02-16,219.29,NONE,219.29,Loyal,0
T002786,C0476,2024-06-22,504.07,NONE,504.07,Loyal,0
T002787,C0476,2024-04-23,764.67,NONE,764.67,Loyal,0
T002788,C0476,2024-01-31,752.38,NONE,752.38,Loyal,0
T002789,C0476,2024-02-15,725.5,NONE,725.5,Loyal,0
T002790,C0476,2024-06-17,973.19,NONE,973.19,Loyal,0
T002791,C0476,2024-05-19,659.32,P_PAYDAY,609.32,Loyal,1
T002792,C0476,2024-02-05,959.61,NONE,959.61,Loyal,0
T002793,C0476,2024-06-17,461.74,NONE,461.74,Loyal,0
T002794,C0476,2024-05-13,354.72,P_PAYDAY,304.72,Loyal,1
T002795,C0477,2024-01-21,115.17,NONE,115.17,Loyal,0
T002796,C0478,2024-06-20,167.86,NONE,167.86,New,0
T002797,C0479,2024-02-08,370.04,P_PAYDAY,320.04,Loyal,1
T002798,C0480,2024-02-01,104.06,NONE,104.06,New,0
T002799,C0481,2024-05-18,425.38,P_LOYAL,361.57,Champion,1
T002800,C0481,2024-02-15,707.6,NONE,707.6,Champion,0
T002801,C0481,2024-05-29,316.81,P_LOYAL,269.29,Champion,1
T002802,C0481,2024-06-15,641.93,NONE,641.93,Champion,0
T002803,C0481,2024-06-10,655.66,P_MIDYEAR,455.66,Champion,1
T002804,C0481,2024-02-11,3502.2,NONE,3502.2,Champion,0
T002805,C0481,2024-03-21,880.34,NONE,880.34,Champion,0
T002806,C0482,2024-03-13,213.56,P_WINBACK,160.17,Loyal,1
T002807,C0482,2024-03-18,166.89,NONE,166.89,Loyal,0
T002808,C0483,2024-03-21,121.89,P_WINBACK,91.42,Champion,1
T002809,C0483,2024-02-07,2891.2,NONE,2891.2,Champion,0
T002810,C0484,2024-02-09,874.7,P_LOYAL,743.49,Champion,1
T002811,C0484,2024-06-04,366.55,P_PAYDAY,316.55,Champion,1
T002812,C0484,2024-06-03,540.13,NONE,540.13,Champion,0
T002813,C0484,2024-06-11,912.4,NONE,912.4,Champion,0
T002814,C0484,2024-02-02,668.03,NONE,668.03,Champion,0
T002815,C0484,2024-06-05,536.82,P_MIDYEAR,336.82,Champion,1
T002816,C0484,2024-05-19,861.86,P_PAYDAY,811.86,Champion,1
T002817,C0484,2024-01-16,817.15,NONE,817.15,Champion,0
T002818,C0484,2024-05-24,443.58,NONE,443.58,Champion,0
T002819,C0485,2024-02-18,2564.37,NONE,2564.37,New,0
T002820,C0485,2024-05-18,2649.37,NONE,2649.37,New,0
T002821,C0485,2024-01-05,1039.97,P_CHAMPION,831.98,New,1
T002822,C0485,2024-01-04,1054.22,P_NEWYEAR,948.8,New,1
T002823,C0485,2024-03-11,1362.8,NONE,1362.8,New,0
T002824,C0485,2024-03-28,1299.87,P_PAYDAY,1249.87,New,1
T002825,C0485,2024-05-05,2730.71,NONE,2730.71,New,0
T002826,C0485,2024-02-14,863.82,NONE,863.82,New,0
T002827,C0485,2024-03-16,1611.1,P_WEEKEND,1581.1,New,1
T002828,C0485,2024-03-28,24417.17,NONE,24417.17,New,0
T002829,C0485,2024-01-22,2781.85,NONE,2781.85,New,0
T002830,C0486,2024-04-19,51.53,P_WEEKEND,21.53,Champion,1
T002831,C0486,2024-06-18,105.09,NONE,105.09,Champion,0
T002832,C0487,2024-03-15,2284.48,P_CHAMPION,1827.58,At-Risk,1
T002833,C0487,2024-03-18,1165.21,NONE,1165.21,At-Risk,0
T002834,C0487,2024-05-09,699.34,NONE,699.34,At-Risk,0
T002835,C0487,2024-02-18,1327.69,NONE,1327.69,At-Risk,0
T002836,C0487,2024-02-28,1693.01,P_WEEKEND,1663.01,At-Risk,1
T002837,C0487,2024-06-08,2553.4,P_WEEKEND,2523.4,At-Risk,1
T002838,C0487,2024-02-25,2524.35,NONE,2524.35,At-Risk,0
T002839,C0487,2024-03-08,1747.6,NONE,1747.6,At-Risk,0
T002840,C0487,2024-03-26,2646.54,NONE,2646.54,At-Risk,0
T002841,C0488,2024-02-05,271.48,NONE,271.48,Loyal,0
T002842,C0488,2024-04-16,163.12,P_WEEKEND,133.12,Loyal,1
T002843,C0489,2024-04-11,111.93,P_PAYDAY,61.93,Loyal,1
T002844,C0489,2024-03-05,73.39,P_PAYDAY,23.39,Loyal,1
T002845,C0490,2024-04-04,498.06,NONE,498.06,New,0
T002846,C0490,2024-06-14,580.7,P_LOYAL,493.6,New,1
T002847,C0490,2024-02-12,385.83,NONE,385.83,New,0
T002848,C0490,2024-05-09,315.06,NONE,315.06,New,0
T002849,C0490,2024-03-27,950.76,NONE,950.76,New,0
T002850,C0491,2024-01-10,1565.4,NONE,1565.4,Champion,0
T002851,C0491,2024-02-06,1998.95,P_PAYDAY,1948.95,Champion,1
T002852,C0491,2024-04-26,1774.89,P_WEEKEND,1744.89,Champion,1
T002853,C0491,2024-06-17,1520.95,NONE,1520.95,Champion,0
T002854,C0491,2024-04-17,763.87,P_WEEKEND,733.87,Champion,1
T002855,C0491,2024-05-23,2134.09,P_WEEKEND,2104.09,Champion,1
T002856,C0491,2024-05-10,1968.94,NONE,1968.94,Champion,0
T002857,C0491,2024-01-05,1034.26,P_CHAMPION,827.41,Champion,1
T002858,C0492,2024-06-27,887.71,NONE,887.71,At-Risk,0
T002859,C0492,2024-01-27,310.23,NONE,310.23,At-Risk,0
T002860,C0492,2024-03-31,805.35,P_LOYAL,684.55,At-Risk,1
T002861,C0492,2024-04-30,916.23,P_WEEKEND,886.23,At-Risk,1
T002862,C0492,2024-06-07,967.27,P_PAYDAY,917.27,At-Risk,1
T002863,C0492,2024-05-19,462.53,NONE,462.53,At-Risk,0
T002864,C0493,2024-05-25,377.97,NONE,377.97,New,0
T002865,C0493,2024-06-09,334.19,NONE,334.19,New,0
T002866,C0493,2024-01-02,289.34,NONE,289.34,New,0
T002867,C0494,2024-01-04,183.88,P_WEEKEND,153.88,At-Risk,1
T002868,C0495,2024-02-13,355.66,NONE,355.66,New,0
T002869,C0496,2024-03-08,2473.88,NONE,2473.88,Champion,0
T002870,C0496,2024-03-14,1176.29,NONE,1176.29,Champion,0
T002871,C0496,2024-05-04,1299.5,P_WEEKEND,1269.5,Champion,1
T002872,C0496,2024-06-05,1778.72,NONE,1778.72,Champion,0
T002873,C0496,2024-06-14,2043.76,P_MIDYEAR,1843.76,Champion,1
T002874,C0496,2024-05-06,2797.79,P_CHAMPION,2238.23,Champion,1
T002875,C0496,2024-03-30,1214.27,NONE,1214.27,Champion,0
T002876,C0496,2024-06-24,1161.17,NONE,1161.17,Champion,0
T002877,C0496,2024-06-03,2937.24,NONE,2937.24,Champion,0
T002878,C0496,2024-04-30,1425.44,P_WEEKEND,1395.44,Champion,1
T002879,C0496,2024-01-10,2982.89,P_WEEKEND,2952.89,Champion,1
T002880,C0496,2024-03-31,885.93,NONE,885.93,Champion,0
T002881,C0496,2024-04-11,1979.29,NONE,1979.29,Champion,0
T002882,C0496,2024-05-05,1942.47,NONE,1942.47,Champion,0
T002883,C0496,2024-05-28,675.79,P_WEEKEND,645.79,Champion,1
T002884,C0496,2024-03-25,1293.48,P_PAYDAY,1243.48,Champion,1
T002885,C0496,2024-02-16,1105.54,P_WEEKEND,1075.54,Champion,1
T002886,C0496,2024-03-22,1289.71,P_PAYDAY,1239.71,Champion,1
T002887,C0497,2024-01-25,165.13,NONE,165.13,Loyal,0
T002888,C0497,2024-01-02,211.67,NONE,211.67,Loyal,0
T002889,C0498,2024-05-19,351.3,NONE,351.3,Loyal,0
T002890,C0499,2024-06-24,958.5,NONE,958.5,At-Risk,0
T002891,C0499,2024-04-02,506.29,P_PAYDAY,456.29,At-Risk,1
T002892,C0499,2024-03-18,386.87,NONE,386.87,At-Risk,0
T002893,C0499,2024-06-21,432.04,NONE,432.04,At-Risk,0
T002894,C0499,2024-02-28,214.42,NONE,214.42,At-Risk,0
T002895,C0499,2024-05-01,2623.98,NONE,2623.98,At-Risk,0
T002896,C0499,2024-03-16,785.31,NONE,785.31,At-Risk,0
T002897,C0499,2024-06-04,251.58,NONE,251.58,At-Risk,0
T002898,C0499,2024-04-29,671.42,NONE,671.42,At-Risk,0
T002899,C0499,2024-04-17,904.27,P_LOYAL,768.63,At-Risk,1
T002900,C0500,2024-04-15,251.91,P_PAYDAY,201.91,New,1
